Label,Text,Tweet,News headline
RHET,Why am I not surprised.         #MediaHypocrites https://t.co/j3bAkjRPzR,Why am I not surprised.         #MediaHypocrites https://t.co/j3bAkjRPzR,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Well of course, that's fake news! https://t.co/1DqupSVupm","Well of course, that's fake news! https://t.co/1DqupSVupm",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
HEADLINE,Sunday political talk shows completely ignored Trump White House officials use of private email accounts https://t.co/CdGE8NbgUy,Sunday political talk shows completely ignored Trump White House officials use of private email accounts https://t.co/CdGE8NbgUy,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,Boycott these propaganda fests! https://t.co/OpvNPyJqoW,Boycott these propaganda fests! https://t.co/OpvNPyJqoW,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
SUMMARY,#Trump WH staff use private email for govt business https://t.co/3XFSHez6iE,#Trump WH staff use private email for govt business https://t.co/3XFSHez6iE,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,@MSNBC @CNN too busy talking about NFL.,@MSNBC @CNN  too busy talking about NFL. Drop it. We have more important issues https://t.co/AzoyavJcoB,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Drop it.,@MSNBC @CNN  too busy talking about NFL. Drop it. We have more important issues https://t.co/AzoyavJcoB,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,We have more important issues https://t.co/AzoyavJcoB,@MSNBC @CNN  too busy talking about NFL. Drop it. We have more important issues https://t.co/AzoyavJcoB,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,#Why https://t.co/bCtuZ2NyeU,#Why https://t.co/bCtuZ2NyeU,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@jaketapper Why?        https://t.co/nrqsfHhMQ4,@jaketapper Why?        https://t.co/nrqsfHhMQ4,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Of course they did.,Of course they did. Welcome to the new Amerikkka https://t.co/Is7EdaYX0W,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Welcome to the new Amerikkka https://t.co/Is7EdaYX0W,Of course they did. Welcome to the new Amerikkka https://t.co/Is7EdaYX0W,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
RHET,are you surprised? https://t.co/CJwUhTzbqf,are you surprised? https://t.co/CJwUhTzbqf,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,That's cuz he is the deflector in chief.,"That's cuz he is the deflector in chief. He would rather talk race, NFL &amp; say how great he is in Puerto Rico than talk emails &amp; Russia. #Trump_Is_A_White_Supremacist #Trump",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"He would rather talk race, NFL &amp; say how great he is in Puerto Rico than talk emails &amp; Russia. #Trump_Is_A_White_Supremacist #Trump","That's cuz he is the deflector in chief. He would rather talk race, NFL &amp; say how great he is in Puerto Rico than talk emails &amp; Russia. #Trump_Is_A_White_Supremacist #Trump",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
SUBJ-ARTICLE,Breitbart-The real Fake news https://t.co/5p8zfs1eOF,Breitbart-The real Fake news https://t.co/5p8zfs1eOF,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/r4Bkd381hR,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/r4Bkd381hR,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,Glad Brannon<E2><80><99>s back at Breitbart,Glad Brannon<E2><80><99>s back at Breitbart.....Election days looming........ELECTORAL EXTERMINATION FOR DEMOCRATS.....Let<E2><80><99>s get that trending...... https://t.co/NLfBd7W,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,Election days looming........,Glad Brannon<E2><80><99>s back at Breitbart.....Election days looming........ELECTORAL EXTERMINATION FOR DEMOCRATS.....Let<E2><80><99>s get that trending...... https://t.co/NLfBd7W,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,ELECTORAL EXTERMINATION FOR DEMOCRATS.....,Glad Brannon<E2><80><99>s back at Breitbart.....Election days looming........ELECTORAL EXTERMINATION FOR DEMOCRATS.....Let<E2><80><99>s get that trending...... https://t.co/NLfBd7W,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Let<E2><80><99>s get that trending...... https://t.co/NLfBd7W,Glad Brannon<E2><80><99>s back at Breitbart.....Election days looming........ELECTORAL EXTERMINATION FOR DEMOCRATS.....Let<E2><80><99>s get that trending...... https://t.co/NLfBd7W,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,.       More censorship &amp; political activism by @Twitter management  Progressive Fascists.          Despicable.     .       https://t.co/nvbAxVRq28,.       More censorship &amp; political activism by @Twitter management  Progressive Fascists.          Despicable.     .       https://t.co/nvbAxVRq28,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Planned Parenthood - fetal organs https://t.co/cN1EO8pRxB,Planned Parenthood - fetal organs https://t.co/cN1EO8pRxB,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,TWITTER CAN BLOCK HER BUT THEY CANNOT SILENCE HER.,TWITTER CAN BLOCK HER BUT THEY CANNOT SILENCE HER.  WE THE PEOPLE WILL TAKE OUR COUNTRY BACK. https://t.co/2RRG6qwavn,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,WE THE PEOPLE WILL TAKE OUR COUNTRY BACK. https://t.co/2RRG6qwavn,TWITTER CAN BLOCK HER BUT THEY CANNOT SILENCE HER.  WE THE PEOPLE WILL TAKE OUR COUNTRY BACK. https://t.co/2RRG6qwavn,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Okay @POTUS @FCC        Enough is enough.,Okay @POTUS @FCC        Enough is enough. The banishment of conservatives and anti-Islamists on @Twitter and @facebook has GOT TO STOP!!! https://t.co/k9ntC39aW7,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,The banishment of conservatives and anti-Islamists on @Twitter and @facebook has GOT TO STOP!!! https://t.co/k9ntC39aW7,Okay @POTUS @FCC        Enough is enough. The banishment of conservatives and anti-Islamists on @Twitter and @facebook has GOT TO STOP!!! https://t.co/k9ntC39aW7,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Does that make #Twitter anti-conservative<F0><9F><91><BA> https://t.co/myzDx4fZqK,Does that make #Twitter anti-conservative<F0><9F><91><BA> https://t.co/myzDx4fZqK,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter has some splainin to do. https://t.co/SYE4vmzXcv,@Twitter has some splainin to do. https://t.co/SYE4vmzXcv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,#MAGA @realDonaldTrump @CR @RealJamesWoods @rushlimbaugh https://t.co/P39J7jElQj,#MAGA @realDonaldTrump @CR @RealJamesWoods @rushlimbaugh https://t.co/P39J7jElQj,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Marsha Blackburn for SENATE!!! https://t.co/KOYqCn1x6y #tcot #sgp #news #media #USA #Hannity #LNYHBT <F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87><B8><F0><9F><87>,Marsha Blackburn for SENATE!!! https://t.co/KOYqCn1x6y #tcot #sgp #news #media #USA #Hannity #LNYHBT <F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87><B8><F0><9F><87>,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@Twitter why are you censoring conservatives? https://t.co/oVwgM6gz4v,@Twitter why are you censoring conservatives? https://t.co/oVwgM6gz4v,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,THE UGLY TRUTH AMERICA~<F0><9F><87><BA><F0><9F><87><B8> https://t.co/fNMSoyQESn,THE UGLY TRUTH AMERICA~<F0><9F><87><BA><F0><9F><87><B8> https://t.co/fNMSoyQESn,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Who r some major sponsor's of Twitter? https://t.co/t1eFfRfaho,Who r some major sponsor's of Twitter? https://t.co/t1eFfRfaho,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,I hope this is the start of Planned Parenthood going down as the Monster in the Swamp<F0><9F><90><8D> https://t.co/HpjYNz6r24,I hope this is the start of Planned Parenthood going down as the Monster in the Swamp<F0><9F><90><8D> https://t.co/HpjYNz6r24,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Shame on You Twitter :( https://t.co/sLp2frBx7B,Shame on You Twitter :( https://t.co/sLp2frBx7B,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter is so deeply political hypocritical &amp; deceitful https://t.co/ie24IuHsQY,@Twitter is so deeply political hypocritical &amp; deceitful https://t.co/ie24IuHsQY,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,#MarshaBlackburn https://t.co/C9qlnC8xV2,#MarshaBlackburn https://t.co/C9qlnC8xV2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Make sure everybody RT's this Americans.,Make sure everybody RT's this Americans. Marsha is a patriot. https://t.co/2ZUzHPFodb,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Marsha is a patriot. https://t.co/2ZUzHPFodb,Make sure everybody RT's this Americans. Marsha is a patriot. https://t.co/2ZUzHPFodb,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,#FakeNews  #TuesdayThoughts     I agree with Trump; Why aren't we doing more to root out fake news<F0><9F><91><87> https://t.co/uciIolj1Ol,#FakeNews  #TuesdayThoughts     I agree with Trump; Why aren't we doing more to root out fake news<F0><9F><91><87> https://t.co/uciIolj1Ol,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Hi @Twitter <F0><9F><91><8B> Stop blocking free speech. https://t.co/AFe52OfIpE,Hi @Twitter <F0><9F><91><8B> Stop blocking free speech. https://t.co/AFe52OfIpE,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter sencorship on free speech SUCKS!!! FTLibtards! https://t.co/ky4b94eenn,Twitter sencorship on free speech SUCKS!!! FTLibtards! https://t.co/ky4b94eenn,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SPAM,Lambo payments https://t.co/ySVLI71vrI,Lambo payments https://t.co/ySVLI71vrI,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,We must stop the murder of the unborn... https://t.co/l7ySdLykXP,We must stop the murder of the unborn... https://t.co/l7ySdLykXP,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,"@Twitter @TwitterSupport So, you allow anything except conservative views?","@Twitter @TwitterSupport So, you allow anything except conservative views?  Your biases are showing. https://t.co/TSrmZF38JK",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Your biases are showing. https://t.co/TSrmZF38JK,"@Twitter @TwitterSupport So, you allow anything except conservative views?  Your biases are showing. https://t.co/TSrmZF38JK",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,planned un-parenthood makes a lot of money off of oppressing woman and killing unborn--they want those parts. https://t.co/WbX62eHmkp,planned un-parenthood makes a lot of money off of oppressing woman and killing unborn--they want those parts. https://t.co/WbX62eHmkp,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,#Twitter #Blocks #MarshaBlackburn Senate #Announcement Because of Her Pro- #Life Stance  https://t.co/DhI9MHAXIh #ProLife #PlannedParenthood https://t.co/16eKJj1Bui,#Twitter #Blocks #MarshaBlackburn Senate #Announcement Because of Her Pro- #Life Stance  https://t.co/DhI9MHAXIh #ProLife #PlannedParenthood https://t.co/16eKJj1Bui,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,"I don't remember Twitter banning foul mouthed, America hating speech, so why are they banning the truth? https://t.co/uVYbx0EDQR","I don't remember Twitter banning foul mouthed, America hating speech, so why are they banning the truth? https://t.co/uVYbx0EDQR",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Now why can't we find a better platform to use?,Now why can't we find a better platform to use? Maybe some tech billionaire with a conscience could figure out how NOT to sensor the truth. https://t.co/4H33MYY1H2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Maybe some tech billionaire with a conscience could figure out how NOT to sensor the truth. https://t.co/4H33MYY1H2,Now why can't we find a better platform to use? Maybe some tech billionaire with a conscience could figure out how NOT to sensor the truth. https://t.co/4H33MYY1H2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Marsha Blackburn for Senate! https://t.co/BgKQngDNdC,Marsha Blackburn for Senate! https://t.co/BgKQngDNdC,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter  Blocking Rep. Blackburn is unacceptable censorship. https://t.co/09IdI0KL2I,@Twitter  Blocking Rep. Blackburn is unacceptable censorship. https://t.co/09IdI0KL2I,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,@Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance https://t.co/Wt1szqm5sX via @BreitbartNews,@Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance https://t.co/Wt1szqm5sX via @BreitbartNews,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@RiMartineau @jefffillion @LP_LaPresse @LeDevoir https://t.co/5Z4hCpEs61,@RiMartineau @jefffillion @LP_LaPresse @LeDevoir https://t.co/5Z4hCpEs61,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,So what does @TwitterSupport want Us to say?,So what does @TwitterSupport want Us to say? Yay sell those #BabyBodyPart? https://t.co/28NgLfQ23Z,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Yay sell those #BabyBodyPart? https://t.co/28NgLfQ23Z,So what does @TwitterSupport want Us to say? Yay sell those #BabyBodyPart? https://t.co/28NgLfQ23Z,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Leftest Rule! ... SADLY   :-( https://t.co/HLRpLApOt5,Leftest Rule! ... SADLY   :-( https://t.co/HLRpLApOt5,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Liberals have to keep certain gory details swept under the rug. https://t.co/QauN1LZiSQ,Liberals have to keep certain gory details swept under the rug. https://t.co/QauN1LZiSQ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,It saddens me that women are convinced to end their pregnancy which kills a baby.,It saddens me that women are convinced to end their pregnancy which kills a baby. It horrific to learn baby parts were sold. God forgive us! https://t.co/5p8IMi1bit,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,It horrific to learn baby parts were sold.,It saddens me that women are convinced to end their pregnancy which kills a baby. It horrific to learn baby parts were sold. God forgive us! https://t.co/5p8IMi1bit,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,God forgive us! https://t.co/5p8IMi1bit,It saddens me that women are convinced to end their pregnancy which kills a baby. It horrific to learn baby parts were sold. God forgive us! https://t.co/5p8IMi1bit,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter Unacceptable Twitter.,@Twitter Unacceptable Twitter. Shared w/me today a tweet from a woman who wanted Potus dead. But wanted to make sure he suffered U didnt blk https://t.co/urlLhsOtLQ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Shared w/me today a tweet from a woman who wanted Potus dead.,@Twitter Unacceptable Twitter. Shared w/me today a tweet from a woman who wanted Potus dead. But wanted to make sure he suffered U didnt blk https://t.co/urlLhsOtLQ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,But wanted to make sure he suffered U didnt blk https://t.co/urlLhsOtLQ,@Twitter Unacceptable Twitter. Shared w/me today a tweet from a woman who wanted Potus dead. But wanted to make sure he suffered U didnt blk https://t.co/urlLhsOtLQ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Never ends~! https://t.co/loZqvGbCyK,Never ends~! https://t.co/loZqvGbCyK,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Guess we shouldn't be surprised that #fakenews liberals prefer to hide the truth https://t.co/wdM3WPB1rJ,Guess we shouldn't be surprised that #fakenews liberals prefer to hide the truth https://t.co/wdM3WPB1rJ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter can't handle the truth https://t.co/1FmW3GNmVC,@Twitter can't handle the truth https://t.co/1FmW3GNmVC,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Too bad they don't block liberal leftist speech.,Too bad they don't block liberal leftist speech. No equality. Favoritism. Because they themselves are leftists. https://t.co/BnI5nKzrNv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,No equality.,Too bad they don't block liberal leftist speech. No equality. Favoritism. Because they themselves are leftists. https://t.co/BnI5nKzrNv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Favoritism.,Too bad they don't block liberal leftist speech. No equality. Favoritism. Because they themselves are leftists. https://t.co/BnI5nKzrNv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Because they themselves are leftists. https://t.co/BnI5nKzrNv,Too bad they don't block liberal leftist speech. No equality. Favoritism. Because they themselves are leftists. https://t.co/BnI5nKzrNv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter doesn't want to get between the Democrat Party and another of their big-time donors and activists! #DefundPP #PPSellsBabyParts https://t.co/9LAaaePMDt,Twitter doesn't want to get between the Democrat Party and another of their big-time donors and activists! #DefundPP #PPSellsBabyParts https://t.co/9LAaaePMDt,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"But Columbus is a bad guy, not these people. https://t.co/4yTaglSUW3","But Columbus is a bad guy, not these people. https://t.co/4yTaglSUW3",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,OMG!,OMG! Twitter <F0><9F><9A><AB>Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/ASM22rXNSM via @BreitbartNews,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,Twitter <F0><9F><9A><AB>Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/ASM22rXNSM via @BreitbartNews,OMG! Twitter <F0><9F><9A><AB>Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/ASM22rXNSM via @BreitbartNews,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Stop selling BABY body parts @PPact.,"Stop selling BABY body parts @PPact.    For people that are so against guns, would you be more outraged if guns were used to get those parts? https://t.co/Dda3sYM3TB",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,"For people that are so against guns, would you be more outraged if guns were used to get those parts? https://t.co/Dda3sYM3TB","Stop selling BABY body parts @PPact.    For people that are so against guns, would you be more outraged if guns were used to get those parts? https://t.co/Dda3sYM3TB",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Truly deplorable https://t.co/XQ3zKFycW4,Truly deplorable https://t.co/XQ3zKFycW4,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,She needs to sue them https://t.co/kWM5PQPXhx,She needs to sue them https://t.co/kWM5PQPXhx,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,TWITTER!,TWITTER! UNBLOCK MARSHA BLACKBURN! https://t.co/QApC2GU2wa,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,UNBLOCK MARSHA BLACKBURN! https://t.co/QApC2GU2wa,TWITTER! UNBLOCK MARSHA BLACKBURN! https://t.co/QApC2GU2wa,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Murder Inc.=Planned Parenthood does NOTcharge for the murdered baby organs HARVESTED.,Murder Inc.=Planned Parenthood does NOTcharge for the murdered baby organs HARVESTED. They charge $200 4shipping every unborn child's organ. https://t.co/Bg0JBf1N3Y,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,They charge $200 4shipping every unborn child's organ. https://t.co/Bg0JBf1N3Y,Murder Inc.=Planned Parenthood does NOTcharge for the murdered baby organs HARVESTED. They charge $200 4shipping every unborn child's organ. https://t.co/Bg0JBf1N3Y,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,,Thrilled to see Marsha Blackburn going to run for senate. https://t.co/BArEXNUxMf,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,A tech company with NO MORAL COMPASS has the audacity to censor?!?,A tech company with NO MORAL COMPASS has the audacity to censor?!? Without Jesus there is no hope. No God No Peace Know God Know Peace! https://t.co/Xq0qi6a7rN,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Without Jesus there is no hope.,A tech company with NO MORAL COMPASS has the audacity to censor?!? Without Jesus there is no hope. No God No Peace Know God Know Peace! https://t.co/Xq0qi6a7rN,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,No God No Peace Know God Know Peace! https://t.co/Xq0qi6a7rN,A tech company with NO MORAL COMPASS has the audacity to censor?!? Without Jesus there is no hope. No God No Peace Know God Know Peace! https://t.co/Xq0qi6a7rN,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@Twitter @verified @TwitterSupport https://t.co/HerOsxiPhx,@Twitter @verified @TwitterSupport https://t.co/HerOsxiPhx,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"Well, we'll bring it up now... and again. https://t.co/vWDGLy0mSR","Well, we'll bring it up now... and again. https://t.co/vWDGLy0mSR",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
NON-EN,"Twitter zensiert Statement gegen Handel mit Babyleichen, weil diverser #Abschaum beleidigt sein k<C3><B6>nnte https://t.co/a56oMFevEE","Twitter zensiert Statement gegen Handel mit Babyleichen, weil diverser #Abschaum beleidigt sein k<C3><B6>nnte https://t.co/a56oMFevEE",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Supreme Court time https://t.co/ZlcX7fJBF2,Supreme Court time https://t.co/ZlcX7fJBF2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,My fellow Tennesseans - Vote for Marsha in 2018!,My fellow Tennesseans - Vote for Marsha in 2018! @VoteMarsha #TwitterCensorship #ProLife #DrainTheSwamp  https://t.co/em91i2J7N2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,@VoteMarsha #TwitterCensorship #ProLife #DrainTheSwamp https://t.co/em91i2J7N2,My fellow Tennesseans - Vote for Marsha in 2018! @VoteMarsha #TwitterCensorship #ProLife #DrainTheSwamp  https://t.co/em91i2J7N2,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,Really?,"Really? That's pretty low, even for Twitter. https://t.co/k7fFXBGA9e",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"That's pretty low, even for Twitter. https://t.co/k7fFXBGA9e","Really? That's pretty low, even for Twitter. https://t.co/k7fFXBGA9e",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Don't even know who she is......but she just won A LOT OF VOTES.,Don't even know who she is......but she just won A LOT OF VOTES. Backfire on censorship. https://t.co/EfUzlsrLs7,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Backfire on censorship. https://t.co/EfUzlsrLs7,Don't even know who she is......but she just won A LOT OF VOTES. Backfire on censorship. https://t.co/EfUzlsrLs7,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Let the babies live!,Let the babies live! Put them up for adoption! https://t.co/tkHg4lPcuA,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
,Put them up for adoption! https://t.co/tkHg4lPcuA,Let the babies live! Put them up for adoption! https://t.co/tkHg4lPcuA,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,Breitbart is better than Twitter anyway https://t.co/5jmlwEg3tW,Breitbart is better than Twitter anyway https://t.co/5jmlwEg3tW,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter has been forced to reverse its policy. https://t.co/VbyMR4ymYZ,Twitter has been forced to reverse its policy. https://t.co/VbyMR4ymYZ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,@Twitter's #ideological #Authoritarian #Statism was enforced by #brownsuits in #Italy in the 1920's. #BLM #Antifa practice it #today too. ;( https://t.co/dS1HQYIq8j,@Twitter's #ideological #Authoritarian #Statism was enforced by #brownsuits in #Italy in the 1920's. #BLM #Antifa practice it #today too. ;( https://t.co/dS1HQYIq8j,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,@derekahunter Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/hmB40vfThg,@derekahunter Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/hmB40vfThg,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Yep...gag rule in cyber space. https://t.co/SdWrCiQH2s,Yep...gag rule in cyber space. https://t.co/SdWrCiQH2s,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,TWITTER = COMMUNIST,TWITTER = COMMUNIST  Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance - Breitbart https://t.co/hVSgmYvA3w,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
